InteractionID	UniprotID_A	UniprotName_A	GeneName_A	UniprotID_B	UniprotName_B	GeneName_B	ExpEvidences	Methods	Publications	X3DStructures	CurationEvents	COF_Synonyms_A	Complex_A	Core_or_Variant_A	DBD_B	TF_assessment_B	Binding_mode_B
190022	Q86X55	CARM1_HUMAN	CARM1	Q9H3D4	P63_HUMAN	TP63	2	2	1	0	2	PRMT4	NA	NA	p53	Known motif	Monomer or homomultimer
643877	Q9H0E9	BRD8_HUMAN	BRD8	Q9H3D4	P63_HUMAN	TP63	1	1	1	0	1	BRD8;p120	NuA4	NA	p53	Known motif	Monomer or homomultimer
643737	Q9UGL1	KDM5B_HUMAN	KDM5B	Q9H4Q3	PRD13_HUMAN	PRDM13	1	1	1	0	1	KDM5B;JARID1B;PLU1;RBBP2H1	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
294584	O00255	MEN1_HUMAN	MEN1	Q9H4W6	COE3_HUMAN	EBF3	1	1	1	0	1	SCG2	MLL1	VARIANT	EBF1	Known motif	Monomer or homomultimer
635234	Q14686	NCOA6_HUMAN	NCOA6	Q9H4Z2	ZN335_HUMAN	ZNF335	2	3	1	0	3	NCOA6;AIB3;KIAA0181;RAP250;TRBP	MLL3;MLL4	VARIANT	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
644301	Q9UBL3	ASH2L_HUMAN	ASH2L	Q9H4Z2	ZN335_HUMAN	ZNF335	1	1	1	0	1	ASH2L;ASH2L1	MLL;SET1;WRAD	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
644300	Q15291	RBBP5_HUMAN	RBBP5	Q9H4Z2	ZN335_HUMAN	ZNF335	1	1	1	0	1	RBBP5;RBQ3	MLL;SET1;WRAD	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
644302	P61964	WDR5_HUMAN	WDR5	Q9H4Z2	ZN335_HUMAN	ZNF335	1	1	1	0	1	WDR5;BIG3	MLL;WRAD	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
644297	P51610	HCFC1_HUMAN	HCFC1	Q9H4Z2	ZN335_HUMAN	ZNF335	1	1	1	0	1	HFC1	SET1	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
644299	Q7Z589	EMSY_HUMAN	EMSY	Q9H4Z2	ZN335_HUMAN	ZNF335	1	1	1	0	1	EMSY;C11orf30	Sin3	ACCESSORY	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
277873	Q13185	CBX3_HUMAN	CBX3	Q9H582	ZN644_HUMAN	ZNF644	1	1	1	0	1	CBX3	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
256328	Q9Y232	CDYL_HUMAN	CDYL	Q9H582	ZN644_HUMAN	ZNF644	3	2	2	0	3	CDYL	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
277827	P83916	CBX1_HUMAN	CBX1	Q9H582	ZN644_HUMAN	ZNF644	1	1	1	0	1	CBX1	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
256335	Q96KQ7	EHMT2_HUMAN	EHMT2	Q9H582	ZN644_HUMAN	ZNF644	3	3	2	0	3	EHMT2;G9a	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
256329	Q9UBW7	ZMYM2_HUMAN	ZMYM2	Q9H582	ZN644_HUMAN	ZNF644	2	2	1	0	2	ZNF198;RAMP;FIN;ZMYM2	CoREST	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
779953	Q9Y468	LMBL1_HUMAN	L3MBTL1	Q9H582	ZN644_HUMAN	ZNF644	1	1	1	0	2	L3MBTL1	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
256326	Q9H9B1	EHMT1_HUMAN	EHMT1	Q9H582	ZN644_HUMAN	ZNF644	2	2	1	0	2	EHMT1;GLP	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
787434	Q9BYE7	PCGF6_HUMAN	PCGF6	Q9H582	ZN644_HUMAN	ZNF644	1	1	1	0	2	PCGF6;MBLR;RNF134	PRC1.6	VARIANT	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
815415	Q9C086	IN80B_HUMAN	INO80B	Q9H5H4	ZN768_HUMAN	ZNF768	1	1	1	0	1	HMGA1L4;PAPA1;ZNHIT4	INO80	ACCESSORY	C2H2 ZF	Known motif	Monomer or homomultimer
645449	Q9NQC1	JADE2_HUMAN	JADE2	Q9H5J0	ZBTB3_HUMAN	ZBTB3	1	1	1	0	1	JADE2;PHF15	HBO1	NA	C2H2 ZF	Known motif	Monomer or homomultimer
645326	Q9UBW7	ZMYM2_HUMAN	ZMYM2	Q9H5J0	ZBTB3_HUMAN	ZBTB3	1	1	1	0	1	ZNF198;RAMP;FIN;ZMYM2	CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
780902	Q9ULM3	YETS2_HUMAN	YEATS2	Q9H5V7	IKZF5_HUMAN	IKZF5	1	1	1	0	2	YEATS2;p160	ATAC	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
784645	Q92830	KAT2A_HUMAN	KAT2A	Q9H5V7	IKZF5_HUMAN	IKZF5	1	1	1	0	2	KAT2A;GCN5	GCN5	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
780492	O75478	TAD2A_HUMAN	TADA2A	Q9H5V7	IKZF5_HUMAN	IKZF5	1	1	1	0	2	TADA2A;ADA2A	PCAF;ATAC	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
784652	O75528	TADA3_HUMAN	TADA3	Q9H5V7	IKZF5_HUMAN	IKZF5	1	1	1	0	2	TADA3;STAF54;ADA3	STAGA;TFTC;PCAF	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
780893	Q92831	KAT2B_HUMAN	KAT2B	Q9H5V7	IKZF5_HUMAN	IKZF5	1	1	1	0	2	KAT2B;PCAF	PCAF	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
789434	Q96ES7	SGF29_HUMAN	SGF29	Q9H5V7	IKZF5_HUMAN	IKZF5	1	1	1	0	2	SGF29	TFTC	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
782741	Q9H8E8	CSR2B_HUMAN	KAT14	Q9H5V7	IKZF5_HUMAN	IKZF5	1	1	1	0	2	CSRP2;ATAC2;CRP2BP;KAT14	ATAC	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
778737	Q9HCK8	CHD8_HUMAN	CHD8	Q9H5V7	IKZF5_HUMAN	IKZF5	1	1	1	0	2	CHD8;HELSNF1;KIAA1564	NA	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
211484	Q13185	CBX3_HUMAN	CBX3	Q9H707	ZN552_HUMAN	ZNF552	1	1	1	0	1	CBX3	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
194138	P45973	CBX5_HUMAN	CBX5	Q9H707	ZN552_HUMAN	ZNF552	2	2	1	0	2	CBX5	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
738342	Q7LBC6	KDM3B_HUMAN	KDM3B	Q9H7B4	SMYD3_HUMAN	SMYD3	2	1	2	0	3	KDM3B;C5ORF7;JHDM2B;JMJD1B;KIAA1082	NA	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
760098	Q9ULK4	MED23_HUMAN	MED23	Q9H7S9	ZN703_HUMAN	ZNF703	1	1	1	0	1	MED23;ARC130;CRSP3;DRIP130;KIAA1216;SUR2	Mediator 	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
648343	O75446	SAP30_HUMAN	SAP30	Q9H8N7	ZN395_HUMAN	ZNF395	2	2	1	0	2	Sap30	Sin3	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
648344	Q13547	HDAC1_HUMAN	HDAC1	Q9H8N7	ZN395_HUMAN	ZNF395	2	2	1	0	2	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
793577	Q9P0U4	CXXC1_HUMAN	CXXC1	Q9H9D4	ZN408_HUMAN	ZNF408	1	1	1	0	2	CXXC1;CFP1;CGBP;PCCX1;PHF18	SET1	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
783166	Q9ULU4	PKCB1_HUMAN	ZMYND8	Q9H9D4	ZN408_HUMAN	ZNF408	1	1	1	0	2	ZMYND8	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
770182	Q12888	TP53B_HUMAN	TP53BP1	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	TP53BP1	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
769895	Q9BSM1	PCGF1_HUMAN	PCGF1	Q9H9S0	NANOG_HUMAN	NANOG	2	2	1	0	2	PCGF1;NSPC1;RNF68	PRC1.1	VARIANT	Homeodomain	Known motif	Monomer or homomultimer
770080	Q92833	JARD2_HUMAN	JARID2	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	JARID2;JMJ	PRC2.2	VARIANT	Homeodomain	Known motif	Monomer or homomultimer
715503	Q9H9S0	NANOG_HUMAN	NANOG	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	Nanog;hNanog	NODE	NA	Homeodomain	Known motif	Monomer or homomultimer
644712	Q93074	MED12_HUMAN	MED12	Q9H9S0	NANOG_HUMAN	NANOG	2	2	1	0	2	MED12;HOPA;KIAA0192;TNRC11;TRAP230;ARC240;CAGH45	Mediator 	CORE	Homeodomain	Known motif	Monomer or homomultimer
770157	Q96ST3	SIN3A_HUMAN	SIN3A	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	Sin3A	Sin3	CORE	Homeodomain	Known motif	Monomer or homomultimer
770076	Q9UK53	ING1_HUMAN	ING1	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	ING1	Sin3	NA	Homeodomain	Known motif	Monomer or homomultimer
770019	P35226	BMI1_HUMAN	BMI1	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	BMI1;PCGF4;RNF51	PRC1	CORE	Homeodomain	Known motif	Monomer or homomultimer
770060	Q13227	GPS2_HUMAN	GPS2	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	GPS2	NCoR;SMRT	NA	Homeodomain	Known motif	Monomer or homomultimer
770153	Q9H0E3	SP130_HUMAN	SAP130	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	Sap130	Sin3	NA	Homeodomain	Known motif	Monomer or homomultimer
770115	Q6ZW49	PAXI1_HUMAN	PAXIP1	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	PAXIP1L;PTIP;PAXIP1;PA1;c16orf53	MLL3	VARIANT	Homeodomain	Known motif	Monomer or homomultimer
715504	Q09472	EP300_HUMAN	EP300	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	p300;EP300	p300	NA	Homeodomain	Known motif	Monomer or homomultimer
770023	Q14781	CBX2_HUMAN	CBX2	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	CBX2	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
770101	O94776	MTA2_HUMAN	MTA2	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	MTA2;MTA1L1;PID	NuRD;NODE	NA	Homeodomain	Known motif	Monomer or homomultimer
770013	Q8NFD5	ARI1B_HUMAN	ARID1B	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	ARID1B;BAF250B;DAN15;KIAA1235;OSA2	BAF	ACCESSORY	Homeodomain	Known motif	Monomer or homomultimer
770141	Q15291	RBBP5_HUMAN	RBBP5	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	RBBP5;RBQ3	MLL;SET1;WRAD	CORE	Homeodomain	Known motif	Monomer or homomultimer
770205	Q9ULM3	YETS2_HUMAN	YEATS2	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	YEATS2;p160	ATAC	NA	Homeodomain	Known motif	Monomer or homomultimer
770050	Q96L91	EP400_HUMAN	EP400	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	p400;hDomino	NuA4	NA	Homeodomain	Known motif	Monomer or homomultimer
770077	Q9H160	ING2_HUMAN	ING2	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	ING2;ING1L	Sin3	NA	Homeodomain	Known motif	Monomer or homomultimer
770172	O60907	TBL1X_HUMAN	TBL1X	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	TBL1;TBL1X;SMAP55	NCoR;SMRT	NA	Homeodomain	Known motif	Monomer or homomultimer
770200	Q93009	UBP7_HUMAN	USP7	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	UBP7	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
770116	Q86U86	PB1_HUMAN	PBRM1	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	PBRM1;BAF180;PB1	PBAF	ACCESSORY	Homeodomain	Known motif	Monomer or homomultimer
770081	Q8NHM5	KDM2B_HUMAN	KDM2B	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	KDM2B;CXXC2;FBL10;FBXL10;JHDM1B;NDY1;PCCX2	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
770102	Q9BTC8	MTA3_HUMAN	MTA3	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	MTA3;KIAA1266	NuRD	NA	Homeodomain	Known motif	Monomer or homomultimer
770048	Q9H9T3	ELP3_HUMAN	ELP3	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	ELP3	GTF	NA	Homeodomain	Known motif	Monomer or homomultimer
770089	O95983	MBD3_HUMAN	MBD3	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	MBD3	NuRD	NA	Homeodomain	Known motif	Monomer or homomultimer
770118	P35227	PCGF2_HUMAN	PCGF2	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	PCGF2;MEL18;RNF110;ZNF114	PRC1	CORE	Homeodomain	Known motif	Monomer or homomultimer
770100	Q13330	MTA1_HUMAN	MTA1	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	MTA1	NuRD;NODE	NA	Homeodomain	Known motif	Monomer or homomultimer
770160	P28370	SMCA1_HUMAN	SMARCA1	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	SMARCA1;SNF2L;SNF2L1	CERF;NURF	CATALYTIC	Homeodomain	Known motif	Monomer or homomultimer
770187	O15164	TIF1A_HUMAN	TRIM24	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	TRIM24;TIF1A;RING82	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
770170	Q15022	SUZ12_HUMAN	SUZ12	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	SUZ12;CHET9;JJAZ1;KIAA0160	PRC2	CORE	Homeodomain	Known motif	Monomer or homomultimer
770109	Q9Y618	NCOR2_HUMAN	NCOR2	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	SMRT;CTG26;SMAP270;TRAC;NCoR2	SMRT	NA	Homeodomain	Known motif	Monomer or homomultimer
770028	Q9BXF3	CECR2_HUMAN	CECR2	Q9H9S0	NANOG_HUMAN	NANOG	1	1	1	0	1	CECR2;KIAA1740	CERF	ACCESSORY	Homeodomain	Known motif	Monomer or homomultimer
279978	Q12888	TP53B_HUMAN	TP53BP1	Q9HB58	SP110_HUMAN	SP110	1	1	1	0	1	TP53BP1	NA	NA	SAND	Likely to be sequence specific TF	Monomer or homomultimer
742944	Q93009	UBP7_HUMAN	USP7	Q9HB58	SP110_HUMAN	SP110	1	1	1	0	1	UBP7	NA	NA	SAND	Likely to be sequence specific TF	Monomer or homomultimer
770353	Q01860	PO5F1_HUMAN	POU5F1	Q9HBE1	PATZ1_HUMAN	PATZ1	1	1	1	0	1	Oct4;OTF3;Oct3;POU5F1	NODE	NA	C2H2 ZF; AT hook	Known motif	Monomer or homomultimer
769863	Q9BSM1	PCGF1_HUMAN	PCGF1	Q9HBE1	PATZ1_HUMAN	PATZ1	1	1	1	0	1	PCGF1;NSPC1;RNF68	PRC1.1	VARIANT	C2H2 ZF; AT hook	Known motif	Monomer or homomultimer
783063	Q96EZ8	MCRS1_HUMAN	MCRS1	Q9HC44	GPBL1_HUMAN	GPBP1L1	1	1	1	0	2	MCRS1;INO80Q;MSP58	INO80	ACCESSORY	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
655011	Q9P2D1	CHD7_HUMAN	CHD7	Q9HC78	ZBT20_HUMAN	ZBTB20	1	1	1	0	1	CHD7;KIAA1416	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
251437	Q9ULU4	PKCB1_HUMAN	ZMYND8	Q9HCE3	ZN532_HUMAN	ZNF532	2	2	1	0	2	ZMYND8	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
248134	P41229	KDM5C_HUMAN	KDM5C	Q9HCE3	ZN532_HUMAN	ZNF532	2	2	1	0	2	KDM5C;DXS1272E;JARID1C;SMCX;XE169	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
231316	O95983	MBD3_HUMAN	MBD3	Q9HCE3	ZN532_HUMAN	ZNF532	1	1	1	0	1	MBD3	NuRD	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
770176	Q9H9S0	NANOG_HUMAN	NANOG	Q9HCS4	TF7L1_HUMAN	TCF7L1	1	1	1	0	1	Nanog;hNanog	NODE	NA	HMG/Sox	Known motif	Monomer or homomultimer
770425	Q01860	PO5F1_HUMAN	POU5F1	Q9HCS4	TF7L1_HUMAN	TCF7L1	1	1	1	0	1	Oct4;OTF3;Oct3;POU5F1	NODE	NA	HMG/Sox	Known motif	Monomer or homomultimer
644395	Q92793	CBP_HUMAN	CREBBP	Q9NP62	GCM1_HUMAN	GCM1	4	4	2	0	7	CBP;CREBBP	CBP	NA	GCM	Known motif	Monomer or homomultimer
646009	O15379	HDAC3_HUMAN	HDAC3	Q9NP62	GCM1_HUMAN	GCM1	2	3	1	0	5	HDAC3;SMAP45;RPD3-2	NCoR;SMRT	NA	GCM	Known motif	Monomer or homomultimer
646008	Q13547	HDAC1_HUMAN	HDAC1	Q9NP62	GCM1_HUMAN	GCM1	1	2	1	0	3	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	GCM	Known motif	Monomer or homomultimer
290791	O95619	YETS4_HUMAN	YEATS4	Q9NP66	HM20A_HUMAN	HMG20A	1	1	1	0	1	YEATS4;GAS41;NuBI1	NuA4	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
255964	Q9P0W2	HM20B_HUMAN	HMG20B	Q9NP66	HM20A_HUMAN	HMG20A	6	3	4	0	7	BRAF35;HMGX2;SMARCE1R;HMGXB2;HMG20B	CoREST	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
255962	Q14687	GSE1_HUMAN	GSE1	Q9NP66	HM20A_HUMAN	HMG20A	3	2	2	0	4	KIAA0182;GSE1	CoREST	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
255965	Q8WXI9	P66B_HUMAN	GATAD2B	Q9NP66	HM20A_HUMAN	HMG20A	2	2	1	0	2	p66β;p66b;p66beta;p68;KIAA1150;GATAD2B	NuRD;NODE	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
255963	Q9UKL0	RCOR1_HUMAN	RCOR1	Q9NP66	HM20A_HUMAN	HMG20A	5	2	4	0	6	CoREST1;KIAA0071;RCOR1	CoREST	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
231807	Q9NP66	HM20A_HUMAN	HMG20A	Q9NP66	HM20A_HUMAN	HMG20A	4	4	3	0	7	HMG20A;HMGXB1;HMGX1	CoREST	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
255967	Q96BD5	PF21A_HUMAN	PHF21A	Q9NP66	HM20A_HUMAN	HMG20A	5	3	4	0	6	BHC80;KIAA1696;PHF21A	CoREST	CORE	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
780354	Q8IZ40	RCOR2_HUMAN	RCOR2	Q9NP66	HM20A_HUMAN	HMG20A	1	1	1	0	2	CoREST2;RCOR2	CoREST	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
207815	Q92769	HDAC2_HUMAN	HDAC2	Q9NP66	HM20A_HUMAN	HMG20A	8	3	5	0	9	HDAC2	Sin3;NuRD;CoREST	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
779905	Q9UHJ3	SMBT1_HUMAN	SFMBT1	Q9NP66	HM20A_HUMAN	HMG20A	1	1	1	0	2	SFMBT1;RU1	CoREST;SLC	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
688441	Q9BTC8	MTA3_HUMAN	MTA3	Q9NP66	HM20A_HUMAN	HMG20A	1	1	1	0	1	MTA3;KIAA1266	NuRD	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
290892	P0C1Z6	TFPT_HUMAN	TFPT	Q9NP66	HM20A_HUMAN	HMG20A	1	1	1	0	1	TFPT;INO80F	INO80	ACCESSORY	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
255966	Q16576	RBBP7_HUMAN	RBBP7	Q9NP66	HM20A_HUMAN	HMG20A	2	2	1	0	2	RBBP7;RBAP46	Sin3;NuRD;NURF;PRC2	CORE	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
207809	Q13547	HDAC1_HUMAN	HDAC1	Q9NP66	HM20A_HUMAN	HMG20A	7	3	4	0	10	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
255973	Q9P2K3	RCOR3_HUMAN	RCOR3	Q9NP66	HM20A_HUMAN	HMG20A	3	2	2	0	4	CoREST3;KIAA1343;RCOR3	CoREST	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
255970	Q86YP4	P66A_HUMAN	GATAD2A	Q9NP66	HM20A_HUMAN	HMG20A	2	2	1	0	2	p66α;p66a;p66alpha;GATAD2A	NuRD;NODE	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
255971	O94776	MTA2_HUMAN	MTA2	Q9NP66	HM20A_HUMAN	HMG20A	2	2	1	0	2	MTA2;MTA1L1;PID	NuRD;NODE	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
255956	Q9UBB5	MBD2_HUMAN	MBD2	Q9NP66	HM20A_HUMAN	HMG20A	2	2	1	0	2	MBD2	NuRD	NA	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
207842	O60341	KDM1A_HUMAN	KDM1A	Q9NP66	HM20A_HUMAN	HMG20A	8	3	6	0	9	LSD1;KIAA0601;AOF2;KDM1;KDM1A	CoREST	CORE	HMG/Sox	Likely to be sequence specific TF	Monomer or homomultimer
263141	Q13547	HDAC1_HUMAN	HDAC1	Q9NPA5	ZF64A_HUMAN	ZFP64	2	2	1	0	2	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
742932	Q93009	UBP7_HUMAN	USP7	Q9NPC7	MYNN_HUMAN	MYNN	1	1	1	0	1	UBP7	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
757725	O00255	MEN1_HUMAN	MEN1	Q9NQB0	TF7L2_HUMAN	TCF7L2	2	2	1	0	2	SCG2	MLL1	VARIANT	HMG/Sox	Known motif	Monomer or homomultimer
801034	Q96LA8	ANM6_HUMAN	PRMT6	Q9NQB0	TF7L2_HUMAN	TCF7L2	1	1	1	0	2	PRMT6;HRMT1L6	NA	NA	HMG/Sox	Known motif	Monomer or homomultimer
170065	Q9UER7	DAXX_HUMAN	DAXX	Q9NQB0	TF7L2_HUMAN	TCF7L2	6	5	2	0	11	Daxx;hDaxx;BING2;DAP6;EAP1	Daxx	NA	HMG/Sox	Known motif	Monomer or homomultimer
757739	Q09472	EP300_HUMAN	EP300	Q9NQB0	TF7L2_HUMAN	TCF7L2	1	2	2	0	2	p300;EP300	p300	NA	HMG/Sox	Known motif	Monomer or homomultimer
711104	Q92769	HDAC2_HUMAN	HDAC2	Q9NQX0	PRDM6_HUMAN	PRDM6	1	1	1	0	1	HDAC2	Sin3;NuRD;CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
711107	Q9H9B1	EHMT1_HUMAN	EHMT1	Q9NQX0	PRDM6_HUMAN	PRDM6	1	1	1	0	1	EHMT1;GLP	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
711106	Q09472	EP300_HUMAN	EP300	Q9NQX0	PRDM6_HUMAN	PRDM6	1	1	1	0	1	p300;EP300	p300	NA	C2H2 ZF	Known motif	Monomer or homomultimer
725745	O43439	MTG8R_HUMAN	CBFA2T2	Q9NQX0	PRDM6_HUMAN	PRDM6	2	1	2	0	3	CBFA2T2	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
711103	Q13547	HDAC1_HUMAN	HDAC1	Q9NQX0	PRDM6_HUMAN	PRDM6	1	1	1	0	1	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
711102	P83916	CBX1_HUMAN	CBX1	Q9NQX0	PRDM6_HUMAN	PRDM6	1	1	1	0	1	CBX1	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
711105	O15379	HDAC3_HUMAN	HDAC3	Q9NQX0	PRDM6_HUMAN	PRDM6	1	1	1	0	1	HDAC3;SMAP45;RPD3-2	NCoR;SMRT	NA	C2H2 ZF	Known motif	Monomer or homomultimer
812050	Q9H0E3	SP130_HUMAN	SAP130	Q9NQX1	PRDM5_HUMAN	PRDM5	1	1	1	0	2	Sap130	Sin3	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
176125	Q96KQ7	EHMT2_HUMAN	EHMT2	Q9NQX1	PRDM5_HUMAN	PRDM5	3	3	1	0	5	EHMT2;G9a	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
795915	O96028	NSD2_HUMAN	NSD2	Q9NQX1	PRDM5_HUMAN	PRDM5	1	1	1	0	2	NSD2	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
803723	Q49A26	GLYR1_HUMAN	GLYR1	Q9NQX1	PRDM5_HUMAN	PRDM5	1	1	1	0	2	GLYR1;N-PAC	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
176124	Q13547	HDAC1_HUMAN	HDAC1	Q9NQX1	PRDM5_HUMAN	PRDM5	3	3	1	0	5	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
794470	O15164	TIF1A_HUMAN	TRIM24	Q9NQX6	ZN331_HUMAN	ZNF331	1	1	1	0	2	TRIM24;TIF1A;RING82	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
221946	O60341	KDM1A_HUMAN	KDM1A	Q9NQZ8	ZNF71_HUMAN	ZNF71	1	1	1	0	2	LSD1;KIAA0601;AOF2;KDM1;KDM1A	CoREST	CORE	C2H2 ZF	Known motif	Monomer or homomultimer
194198	P45973	CBX5_HUMAN	CBX5	Q9NR11	ZN302_HUMAN	ZNF302	2	2	1	0	2	CBX5	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
