InteractionID	UniprotID_A	UniprotName_A	GeneName_A	UniprotID_B	UniprotName_B	GeneName_B	ExpEvidences	Methods	Publications	X3DStructures	CurationEvents	COF_Synonyms_A	Complex_A	Core_or_Variant_A	DBD_B	TF_assessment_B	Binding_mode_B
548942	Q8C092	TAF5_MOUSE	Taf5	P54841	MAFB_MOUSE	Mafb	1	1	1	0	1	Taf5;TfII100	TFTC	NA	bZIP	Known motif	Monomer or homomultimer
367559	Q91ZW3	SMCA5_MOUSE	Smarca5	P54843	MAF_MOUSE	Maf	2	2	1	0	2	Smarca5;Snf2h	CHRAC	CATALYTIC	bZIP	Known motif	Monomer or homomultimer
366106	P45481	CBP_MOUSE	Crebbp	P54843	MAF_MOUSE	Maf	2	2	1	0	2	Cbp;Crebbp	CBP	NA	bZIP	Known motif	Monomer or homomultimer
372228	Q8BX09	RBBP5_MOUSE	Rbbp5	P55200	KMT2A_MOUSE	Kmt2a	1	1	1	0	1	Rbbp5	MLL	NA	CxxC; AT hook	Known motif	Monomer or homomultimer
552273	Q61191	HCFC1_MOUSE	Hcfc1	P55200	KMT2A_MOUSE	Kmt2a	1	1	1	0	1	Hcfc1	MLL1	NA	CxxC; AT hook	Known motif	Monomer or homomultimer
552272	P55200	KMT2A_MOUSE	Kmt2a	P55200	KMT2A_MOUSE	Kmt2a	1	1	1	0	1	Kmt2a;All1;Hrx;Mll;Mll1	MLL1	NA	CxxC; AT hook	Known motif	Monomer or homomultimer
552073	P20263	PO5F1_MOUSE	Pou5f1	P62509	ERR3_MOUSE	Esrrg	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	Nuclear receptor	Known motif	Monomer or homomultimer
558887	Q921E6	EED_MOUSE	Eed	P62960	YBOX1_MOUSE	Ybx1	1	1	1	0	1	Eed	PRC2	NA	CSD	Known motif	Monomer or homomultimer
365284	Q6NZQ4	PAXI1_MOUSE	Paxip1	P63015	PAX6_MOUSE	Pax6	1	1	1	0	1	Paxip1;Ptip	MLL3;MLL4	NA	Homeodomain; Paired box	Known motif	Monomer or homomultimer
549362	Q9CXU1	MED31_MOUSE	Med31	P63157	BARH1_MOUSE	Barhl1	1	1	1	0	1	Med31;Soh1	Mediator	CORE	Homeodomain	Known motif	Monomer or homomultimer
373070	Q61466	SMRD1_MOUSE	Smarcd1	P70323	TBX1_MOUSE	Tbx1	2	2	1	0	5	Smarcd1;Baf60a;D15Kz1	BAF	ACCESSORY	T-box	Known motif	Monomer or homomultimer
550290	Q91X20	ASH2L_MOUSE	Ash2l	P70323	TBX1_MOUSE	Tbx1	2	2	1	0	2	Ash2l	MLL	NA	T-box	Known motif	Monomer or homomultimer
552329	Q80Z64	NANOG_MOUSE	Nanog	P70324	TBX3_MOUSE	Tbx3	1	1	1	0	1	Nanog;Ecat4;Enk	NODE	NA	T-box	Known motif	Monomer or homomultimer
380527	Q8BX09	RBBP5_MOUSE	Rbbp5	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	Rbbp5	MLL	NA	T-box	Known motif	Monomer or homomultimer
380520	G5E8Z2	TAF4B_MOUSE	Taf4b	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	Taf4b;TfII105	TFIID	NA	T-box	Known motif	Monomer or homomultimer
380538	Q8CHY6	P66A_MOUSE	Gatad2a	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	p66α;Gatad2a	NuRD;NODE	NA	T-box	Known motif	Monomer or homomultimer
541843	Q9Z277	BAZ1B_MOUSE	Baz1b	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	BAZ1B	NA	NA	T-box	Known motif	Monomer or homomultimer
380518	Q62311	TAF6_MOUSE	Taf6	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	Taf6;TfII80;TfII70;p80	TFTC	NA	T-box	Known motif	Monomer or homomultimer
380546	Q9Z2N8	ACL6A_MOUSE	Actl6a	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	Actl6a;Baf53a	BAF	ACCESSORY	T-box	Known motif	Monomer or homomultimer
550020	Q3TKT4	SMCA4_MOUSE	Smarca4	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	T-box	Known motif	Monomer or homomultimer
380491	Q6PDQ2	CHD4_MOUSE	Chd4	P70326	TBX5_MOUSE	Tbx5	2	2	1	0	3	Mi-2β;Chd4	NuRD	NA	T-box	Known motif	Monomer or homomultimer
541843	Q9Z277	BAZ1B_MOUSE	Baz1b	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	Wstf;Baz1b;Wbscr9	WICH	ACCESSORY	T-box	Known motif	Monomer or homomultimer
380493	Q6PDG5	SMRC2_MOUSE	Smarcc2	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	Smarcc2;Baf170	BAF	CORE	T-box	Known motif	Monomer or homomultimer
380490	Q8K4B0	MTA1_MOUSE	Mta1	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	2	Mta1	NuRD;NODE	NA	T-box	Known motif	Monomer or homomultimer
380537	Q8VHR5	P66B_MOUSE	Gatad2b	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	p66β;Gatad2b;p66/p68	NuRD;NODE	NA	T-box	Known motif	Monomer or homomultimer
369043	Q6P9Z1	SMRD3_MOUSE	Smarcd3	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	2	Smarcd3;Baf60c	BAF	ACCESSORY	T-box	Known motif	Monomer or homomultimer
380489	P70288	HDAC2_MOUSE	Hdac2	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	2	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	T-box	Known motif	Monomer or homomultimer
380526	Q9WTM5	RUVB2_MOUSE	Ruvbl2	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	Ruvbl2;p47	INO80	ACCESSORY	T-box	Known motif	Monomer or homomultimer
380525	Q91ZW3	SMCA5_MOUSE	Smarca5	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	Smarca5;Snf2h	CHRAC	CATALYTIC	T-box	Known motif	Monomer or homomultimer
380528	Q60972	RBBP4_MOUSE	Rbbp4	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	Rbbp4;CAF-I p48;Rbap48	Sin3;PRC2	NA	T-box	Known motif	Monomer or homomultimer
380519	Q8C092	TAF5_MOUSE	Taf5	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	Taf5;TfII100	TFTC	NA	T-box	Known motif	Monomer or homomultimer
380521	Q8C176	TAF2_MOUSE	Taf2	P70326	TBX5_MOUSE	Tbx5	1	1	1	0	1	Taf2;TfII150	TFTC	NA	T-box	Known motif	Monomer or homomultimer
173030	A2BH40	ARI1A_MOUSE	Arid1a	P70340	SMAD1_MOUSE	Smad1	2	2	1	0	2	Arid1a;Baf250;Baf250a;Osa1;Smarcf1	BAF	ACCESSORY	SMAD	Known motif	Obligate heteromer
549813	Q9JHD1	KAT2B_MOUSE	Kat2b	P70340	SMAD1_MOUSE	Smad1	1	1	1	0	1	Kat2b;Pcaf	PCAF	NA	SMAD	Known motif	Obligate heteromer
554095	Q9CU65	ZMYM2_MOUSE	Zmym2	P70340	SMAD1_MOUSE	Smad1	1	1	1	0	1	Znf198;Zmym2;Zfp198	CoREST	NA	SMAD	Known motif	Obligate heteromer
550025	Q6P9Z1	SMRD3_MOUSE	Smarcd3	P70340	SMAD1_MOUSE	Smad1	1	1	1	0	1	Smarcd3;Baf60c	BAF	ACCESSORY	SMAD	Known motif	Obligate heteromer
371044	P20263	PO5F1_MOUSE	Pou5f1	P70353	NFYC_MOUSE	Nfyc	2	2	1	0	2	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	Unknown	Known motif	Obligate heteromer
548438	B2RWS6	EP300_MOUSE	Ep300	P70365	NCOA1_MOUSE	Ncoa1	2	2	1	0	2	p300;Ep300	p300	NA	bHLH	Likely to be sequence specific TF	Obligate heteromer
548611	Q61909	MTG8_MOUSE	Runx1t1	P70660	NGN1_MOUSE	Neurog1	1	1	1	0	1	RUNX1T1	NA	NA	bHLH	Known motif	Monomer or homomultimer
551655	Q8CHK4	KAT5_MOUSE	Kat5	P97360	ETV6_MOUSE	Etv6	2	2	1	0	3	Kat5;Tip60	NuA4	NA	Ets	Known motif	Monomer or homomultimer
551657	Q8BRB7	KAT6B_MOUSE	Kat6b	P97360	ETV6_MOUSE	Etv6	1	1	1	0	1	Kat6b;Myst4;Morf	MOZ;MORF	NA	Ets	Known motif	Monomer or homomultimer
554247	Q60520	SIN3A_MOUSE	Sin3a	P97360	ETV6_MOUSE	Etv6	1	1	1	0	1	Sin3a;Kiaa4126	Sin3	NA	Ets	Known motif	Monomer or homomultimer
553805	O88559	MEN1_MOUSE	Men1	P97454	SMAD5_MOUSE	Smad5	1	1	1	0	1	Men1	MLL1	NA	SMAD	Known motif	Monomer or homomultimer
548480	Q60520	SIN3A_MOUSE	Sin3a	P97471	SMAD4_MOUSE	Smad4	1	1	1	0	1	Sin3a;Kiaa4126	Sin3	NA	SMAD	Known motif	Monomer or homomultimer
545930	O09106	HDAC1_MOUSE	Hdac1	P97471	SMAD4_MOUSE	Smad4	2	2	2	0	2	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	SMAD	Known motif	Monomer or homomultimer
554107	Q9CU65	ZMYM2_MOUSE	Zmym2	P97471	SMAD4_MOUSE	Smad4	1	1	1	0	1	Znf198;Zmym2;Zfp198	CoREST	NA	SMAD	Known motif	Monomer or homomultimer
550024	Q6P9Z1	SMRD3_MOUSE	Smarcd3	P97471	SMAD4_MOUSE	Smad4	1	1	1	0	1	Smarcd3;Baf60c	BAF	ACCESSORY	SMAD	Known motif	Monomer or homomultimer
548793	Q6PGF3	MED16_MOUSE	Med16	P97489	GATA5_MOUSE	Gata5	1	1	1	0	1	Med16;Trap95;Drip92;Thrap5	Mediator	CORE	GATA	Known motif	Monomer or homomultimer
553202	P70288	HDAC2_MOUSE	Hdac2	P97875	JDP2_MOUSE	Jdp2	1	1	1	0	1	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	bZIP	Known motif	Monomer or homomultimer
553201	O09106	HDAC1_MOUSE	Hdac1	P97875	JDP2_MOUSE	Jdp2	1	1	1	0	1	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	bZIP	Known motif	Monomer or homomultimer
381012	Q64127	TIF1A_MOUSE	Trim24	Q00175	PRGR_MOUSE	Pgr	1	1	1	0	1	Trim24;TIF1A	NA	NA	Nuclear receptor	Known motif	Monomer or homomultimer
369089	Q6ZQ88	KDM1A_MOUSE	Kdm1a	Q00286	PIT1_MOUSE	Pou1f1	1	1	1	0	2	Kdm1a;Aof2;Kiaa0601;Lsd1	CoREST	NA	Homeodomain; POU	Known motif	Monomer or homomultimer
549141	Q6ZPI0	JADE1_MOUSE	Jade1	Q00288	PAX8_MOUSE	Pax8	1	1	1	0	1	Jade1;Phf17	HBO1	NA	Paired box	Known motif	Monomer or homomultimer
365283	Q6NZQ4	PAXI1_MOUSE	Paxip1	Q00288	PAX8_MOUSE	Pax8	1	1	1	0	1	Paxip1;Ptip	MLL3;MLL4	NA	Paired box	Known motif	Monomer or homomultimer
367742	O09000	NCOA3_MOUSE	Ncoa3	Q00322	CEBPD_MOUSE	Cebpd	1	1	1	0	2	Ncoa3;Pcip;Src3;Tram1;Rac3;Actr;Aib1	SRC	NA	bZIP	Known motif	Monomer or homomultimer
559660	B2RWS6	EP300_MOUSE	Ep300	Q01147	CREB1_MOUSE	Creb1	2	3	1	0	3	p300;Ep300	p300	NA	bZIP	Known motif	Monomer or homomultimer
371058	P20263	PO5F1_MOUSE	Pou5f1	Q01147	CREB1_MOUSE	Creb1	2	2	1	0	2	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	bZIP	Known motif	Monomer or homomultimer
374516	Q60974	NCOR1_MOUSE	Ncor1	Q01147	CREB1_MOUSE	Creb1	2	2	1	0	5	Ncor;Rxrip13;NCoR1;RIP13	NCoR	NA	bZIP	Known motif	Monomer or homomultimer
175939	P45481	CBP_MOUSE	Crebbp	Q01147	CREB1_MOUSE	Creb1	1	1	1	0	2	Cbp;Crebbp	CBP	NA	bZIP	Known motif	Monomer or homomultimer
367558	Q91ZW3	SMCA5_MOUSE	Smarca5	Q01147	CREB1_MOUSE	Creb1	1	1	1	0	1	Smarca5;Snf2h	CHRAC	CATALYTIC	bZIP	Known motif	Monomer or homomultimer
370847	P70351	EZH1_MOUSE	Ezh1	Q02395	MTF2_MOUSE	Mtf2	3	3	2	0	7	Ezh1;Enx2	PRC2	NA	Unknown	Known motif	Monomer or homomultimer
370846	Q921E6	EED_MOUSE	Eed	Q02395	MTF2_MOUSE	Mtf2	2	2	1	0	10	Eed	PRC2	NA	Unknown	Known motif	Monomer or homomultimer
568516	Q9Z148	EHMT2_MOUSE	Ehmt2	Q02395	MTF2_MOUSE	Mtf2	1	1	1	0	1	EHMT2;G9a	NA	NA	Unknown	Known motif	Monomer or homomultimer
549684	Q60972	RBBP4_MOUSE	Rbbp4	Q02395	MTF2_MOUSE	Mtf2	1	1	1	0	1	Rbbp4;CAF-I p48;Rbap48	Sin3;PRC2	NA	Unknown	Known motif	Monomer or homomultimer
370893	Q80U70	SUZ12_MOUSE	Suz12	Q02395	MTF2_MOUSE	Mtf2	4	3	3	0	6	Suz12;D11Ertd530e;Kiaa0160	PRC2	NA	Unknown	Known motif	Monomer or homomultimer
373286	Q7TNS8	EPOP_MOUSE	Epop	Q02395	MTF2_MOUSE	Mtf2	2	2	1	0	3	Epop;E13	PRC2.1	NA	Unknown	Known motif	Monomer or homomultimer
370845	Q61188	EZH2_MOUSE	Ezh2	Q02395	MTF2_MOUSE	Mtf2	4	3	3	0	10	Ezh2;Enx12	PRC2	NA	Unknown	Known motif	Monomer or homomultimer
370844	Q62315	JARD2_MOUSE	Jarid2	Q02395	MTF2_MOUSE	Mtf2	2	2	1	0	6	Jarid2;Jmj	PRC2.2	NA	Unknown	Known motif	Monomer or homomultimer
368898	O09106	HDAC1_MOUSE	Hdac1	Q02591	GSC_MOUSE	Gsc	3	3	1	0	3	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	Homeodomain	Known motif	Monomer or homomultimer
368899	O88895	HDAC3_MOUSE	Hdac3	Q02591	GSC_MOUSE	Gsc	1	1	1	0	1	Hdac3;Hd3	NCoR;SMRT	NA	Homeodomain	Known motif	Monomer or homomultimer
372647	Q8BX09	RBBP5_MOUSE	Rbbp5	Q02650	PAX5_MOUSE	Pax5	1	1	1	0	1	Rbbp5	MLL	NA	Paired box	Known motif	Monomer or homomultimer
372648	Q6NZQ4	PAXI1_MOUSE	Paxip1	Q02650	PAX5_MOUSE	Pax5	2	2	1	0	3	Paxip1;Ptip	MLL3;MLL4	NA	Paired box	Known motif	Monomer or homomultimer
372649	P45481	CBP_MOUSE	Crebbp	Q02650	PAX5_MOUSE	Pax5	1	1	1	0	1	Cbp;Crebbp	CBP	NA	Paired box	Known motif	Monomer or homomultimer
372640	Q3TKT4	SMCA4_MOUSE	Smarca4	Q02650	PAX5_MOUSE	Pax5	1	1	1	0	1	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	Paired box	Known motif	Monomer or homomultimer
372650	Q60974	NCOR1_MOUSE	Ncor1	Q02650	PAX5_MOUSE	Pax5	1	1	1	0	1	Ncor;Rxrip13;NCoR1;RIP13	NCoR	NA	Paired box	Known motif	Monomer or homomultimer
372651	Q62311	TAF6_MOUSE	Taf6	Q02650	PAX5_MOUSE	Pax5	1	1	1	0	1	Taf6;TfII80;TfII70;p80	TFTC	NA	Paired box	Known motif	Monomer or homomultimer
550124	O09106	HDAC1_MOUSE	Hdac1	Q03358	MSX2_MOUSE	Msx2	1	1	1	0	1	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	Homeodomain	Known motif	Monomer or homomultimer
374681	Q9JHD2	KAT2A_MOUSE	Kat2a	Q04207	TF65_MOUSE	Rela	1	1	1	0	1	Kat2a;Gcn5	GCN5	NA	Rel	Known motif	Monomer or homomultimer
369868	Q6PGF3	MED16_MOUSE	Med16	Q04207	TF65_MOUSE	Rela	1	1	1	0	2	Med16;Trap95;Drip92;Thrap5	Mediator	CORE	Rel	Known motif	Monomer or homomultimer
374328	B2RWS6	EP300_MOUSE	Ep300	Q04207	TF65_MOUSE	Rela	4	3	4	0	5	p300;Ep300	p300	NA	Rel	Known motif	Monomer or homomultimer
549189	Q8R5C8	ZMY11_MOUSE	Zmynd11	Q04207	TF65_MOUSE	Rela	1	1	1	0	1	ZMYND11	NA	NA	Rel	Known motif	Monomer or homomultimer
549190	Q9CWW7	CXXC1_MOUSE	Cxxc1	Q04207	TF65_MOUSE	Rela	1	1	1	0	1	Cxxc1;Cgbp;Pccx1	SET1	NA	Rel	Known motif	Monomer or homomultimer
369869	Q8VCD5	MED17_MOUSE	Med17	Q04207	TF65_MOUSE	Rela	4	4	1	0	5	Med17;Crsp6;Trap80	Mediator	CORE	Rel	Known motif	Monomer or homomultimer
553105	Q80Z64	NANOG_MOUSE	Nanog	Q04207	TF65_MOUSE	Rela	1	2	1	0	2	Nanog;Ecat4;Enk	NODE	NA	Rel	Known motif	Monomer or homomultimer
287149	P45481	CBP_MOUSE	Crebbp	Q04207	TF65_MOUSE	Rela	6	5	2	0	10	Cbp;Crebbp	CBP	NA	Rel	Known motif	Monomer or homomultimer
550589	Q8K4B0	MTA1_MOUSE	Mta1	Q04207	TF65_MOUSE	Rela	2	2	1	0	2	Mta1	NuRD;NODE	NA	Rel	Known motif	Monomer or homomultimer
366210	O09106	HDAC1_MOUSE	Hdac1	Q04207	TF65_MOUSE	Rela	2	2	1	0	4	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	Rel	Known motif	Monomer or homomultimer
548709	Q91VY5	KDM4B_MOUSE	Kdm4b	Q04742	EMX1_MOUSE	Emx1	1	1	1	0	1	Kdm4b;Jhdm3b;Jmjd2b	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
548713	Q8VCD5	MED17_MOUSE	Med17	Q04744	EMX2_MOUSE	Emx2	1	1	1	0	1	Med17;Crsp6;Trap80	Mediator	CORE	Homeodomain	Known motif	Monomer or homomultimer
553107	Q80Z64	NANOG_MOUSE	Nanog	Q04863	RELB_MOUSE	Relb	1	1	1	0	1	Nanog;Ecat4;Enk	NODE	NA	Rel	Known motif	Obligate heteromer
558139	P20263	PO5F1_MOUSE	Pou5f1	Q04892	SOX14_MOUSE	Sox14	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	HMG/Sox	Known motif	Monomer or homomultimer
547650	O55128	SAP18_MOUSE	Sap18	Q05BA5	Q05BA5_MOUSE	Ncoa3	1	1	1	0	1	Sap18	Sin3	NA	bHLH	Likely to be sequence specific TF	Obligate heteromer
547653	O88907	PIAS1_MOUSE	Pias1	Q05BA5	Q05BA5_MOUSE	Ncoa3	1	1	1	0	2	Pias1	NA	E3 SUMO ligase	bHLH	Likely to be sequence specific TF	Obligate heteromer
549060	Q9Z148	EHMT2_MOUSE	Ehmt2	Q05BA5	Q05BA5_MOUSE	Ncoa3	1	1	1	0	1	EHMT2;G9a	NA	NA	bHLH	Likely to be sequence specific TF	Obligate heteromer
370035	Q8CFE3	RCOR1_MOUSE	Rcor1	Q06219	NR4A2_MOUSE	Nr4a2	3	3	1	0	5	Rcor1;CoREST;D12Wsu95e;Kiaa0071	CoREST	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549068	Q9JHD1	KAT2B_MOUSE	Kat2b	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	1	Kat2b;Pcaf	PCAF	NA	bZIP	Known motif	Monomer or homomultimer
549071	P41230	KDM5C_MOUSE	Kdm5c	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	1	Kdm5c;Jarid1c;Kiaa0234;Smcx;Xe169	NA	NA	bZIP	Known motif	Monomer or homomultimer
549088	O54941	SMCE1_MOUSE	Smarce1	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	1	Smarce1;Baf57	BAF	ACCESSORY	bZIP	Known motif	Monomer or homomultimer
550580	Q8BX09	RBBP5_MOUSE	Rbbp5	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	1	Rbbp5	MLL	NA	bZIP	Known motif	Monomer or homomultimer
549106	Q91VY5	KDM4B_MOUSE	Kdm4b	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	1	Kdm4b;Jhdm3b;Jmjd2b	NA	NA	bZIP	Known motif	Monomer or homomultimer
549103	Q9CQ39	MED21_MOUSE	Med21	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	1	Med21;Srb7;Surb7	Mediator	CORE	bZIP	Known motif	Monomer or homomultimer
549079	Q91X20	ASH2L_MOUSE	Ash2l	Q07279	NFE2_MOUSE	Nfe2	2	2	2	0	3	Ash2l	MLL	NA	bZIP	Known motif	Monomer or homomultimer
550582	O88559	MEN1_MOUSE	Men1	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	1	Men1	MLL1	NA	bZIP	Known motif	Monomer or homomultimer
549102	Q6PDQ2	CHD4_MOUSE	Chd4	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	1	Mi-2β;Chd4	NuRD	NA	bZIP	Known motif	Monomer or homomultimer
370671	Q9Z148	EHMT2_MOUSE	Ehmt2	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	6	EHMT2;G9a	NA	NA	bZIP	Known motif	Monomer or homomultimer
550581	P61965	WDR5_MOUSE	Wdr5	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	1	Wdr5;Big;Big3	MLL	NA	bZIP	Known motif	Monomer or homomultimer
549072	Q62240	KDM5D_MOUSE	Kdm5d	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	1	Kdm5d;Hya;Jarid1d;Smcy	NA	NA	bZIP	Known motif	Monomer or homomultimer
370670	Q5DW34	EHMT1_MOUSE	Ehmt1	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	3	EHMT1;GLP	NA	NA	bZIP	Known motif	Monomer or homomultimer
549070	Q61103	REQU_MOUSE	Dpf2	Q07279	NFE2_MOUSE	Nfe2	1	1	1	0	1	Dpf2;Baf45d;Req;Ubid4	BAF	ACCESSORY	bZIP	Known motif	Monomer or homomultimer
541845	Q9Z277	BAZ1B_MOUSE	Baz1b	Q08369	GATA4_MOUSE	Gata4	1	1	1	0	1	Wstf;Baz1b;Wbscr9	WICH	ACCESSORY	GATA	Known motif	Monomer or homomultimer
558548	Q921E6	EED_MOUSE	Eed	Q08369	GATA4_MOUSE	Gata4	1	1	1	0	1	Eed	PRC2	NA	GATA	Known motif	Monomer or homomultimer
550026	Q6P9Z1	SMRD3_MOUSE	Smarcd3	Q08369	GATA4_MOUSE	Gata4	1	1	1	0	1	Smarcd3;Baf60c	BAF	ACCESSORY	GATA	Known motif	Monomer or homomultimer
541845	Q9Z277	BAZ1B_MOUSE	Baz1b	Q08369	GATA4_MOUSE	Gata4	1	1	1	0	1	BAZ1B	NA	NA	GATA	Known motif	Monomer or homomultimer
550022	Q3TKT4	SMCA4_MOUSE	Smarca4	Q08369	GATA4_MOUSE	Gata4	1	1	1	0	1	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	GATA	Known motif	Monomer or homomultimer
366803	Q62315	JARD2_MOUSE	Jarid2	Q08369	GATA4_MOUSE	Gata4	2	2	1	0	3	Jarid2;Jmj	PRC2.2	NA	GATA	Known motif	Monomer or homomultimer
548791	Q925J9	MED1_MOUSE	Med1	Q08369	GATA4_MOUSE	Gata4	1	1	1	0	1	Med1;Crsp210;Drip205;Pbp;Pparbp;Trap220;Trip2	Mediator	CORE	GATA	Known motif	Monomer or homomultimer
550033	B2RWS6	EP300_MOUSE	Ep300	Q08369	GATA4_MOUSE	Gata4	2	2	1	0	2	p300;Ep300	p300	NA	GATA	Known motif	Monomer or homomultimer
550019	Q8C9X6	EPC1_MOUSE	Epc1	Q08639	TFDP1_MOUSE	Tfdp1	1	1	1	0	1	Epc1	NuA4	NA	E2F	Known motif	Obligate heteromer
556218	Q9JL10	SRTD1_MOUSE	Sertad1	Q08639	TFDP1_MOUSE	Tfdp1	1	1	1	0	1	Sertad1	NA	NA	E2F	Known motif	Obligate heteromer
553806	O88559	MEN1_MOUSE	Men1	Q08775	RUNX2_MOUSE	Runx2	1	1	1	0	1	Men1	MLL1	NA	Runt	Known motif	Monomer or homomultimer
371011	P20263	PO5F1_MOUSE	Pou5f1	Q08874	MITF_MOUSE	Mitf	2	2	1	0	2	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	bHLH	Known motif	Monomer or homomultimer
551770	O88907	PIAS1_MOUSE	Pias1	Q0VGT2	GLI2_MOUSE	Gli2	1	1	1	0	1	Pias1	NA	E3 SUMO ligase	C2H2 ZF	Known motif	Monomer or homomultimer
552082	P20263	PO5F1_MOUSE	Pou5f1	Q0VGT2	GLI2_MOUSE	Gli2	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
559887	Q8CHK4	KAT5_MOUSE	Kat5	Q14B70	HDX_MOUSE	Hdx	1	1	1	0	1	Kat5;Tip60	NuA4	NA	Homeodomain	Known motif	Monomer or homomultimer
375838	B2RWS6	EP300_MOUSE	Ep300	Q2VPD4	BMAL2_MOUSE	Arntl2	1	1	1	0	2	p300;Ep300	p300	NA	bHLH	Inferred motif	Obligate heteromer
375837	P45481	CBP_MOUSE	Crebbp	Q2VPD4	BMAL2_MOUSE	Arntl2	1	1	1	0	2	Cbp;Crebbp	CBP	NA	bHLH	Inferred motif	Obligate heteromer
370995	P20263	PO5F1_MOUSE	Pou5f1	Q3U0X6	Q3U0X6_MOUSE	Zfp217	2	2	1	0	2	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
193863	Q8VI33	TAF9_MOUSE	Taf9	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Taf9;Staf31;Sta32	STAGA;TFTC;PCAF	NA	Grainyhead	Known motif	Monomer or homomultimer
193849	Q8C1S0	MED19_MOUSE	Med19	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med19	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193851	Q9CQA5	MED4_MOUSE	Med4	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med4;Vdrip	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193816	Q99JR8	SMRD2_MOUSE	Smarcd2	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Smarcd2;Baf60b	BAF	ACCESSORY	Grainyhead	Known motif	Monomer or homomultimer
193830	Q91X20	ASH2L_MOUSE	Ash2l	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Ash2l	MLL	NA	Grainyhead	Known motif	Monomer or homomultimer
193785	Q61191	HCFC1_MOUSE	Hcfc1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Hcfc1	MLL1	NA	Grainyhead	Known motif	Monomer or homomultimer
193745	A2RSY1	KANL3_MOUSE	Kansl3	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Nls3;Kansl3	MOF	NA	Grainyhead	Known motif	Monomer or homomultimer
